hh,urban,year,month,index,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,totW,months1,weeks1,months2,weeks2,pay2,wage_total,bs_profit,other_inc,HHID,profit_ls,profit_agr,total_agrls,inctotal,w_share,agr_share,bus_share,sex,age,hhnum,father_educ,father_ocup,mother_educ,mother_ocup,writeread,classeduc,illdays,region,familysize
H03707-04-01,0,2014,7,106,7659600.0,7679600.0,840000.0,4243200.0,3416400.0,8790000.0,,,8.0,4.0,,,240000.0,0.0,37070401.0,364000.0,267885.0,631885.0,1503770.0,,0.4202005625860338,0.15959887482793247,2.0,53.0,2.0,,,99.0,19.0,0.0,15.0,14.0,1.0,8
H03707-04-02,1,2014,7,107,2185200.0,2185200.0,432000.0,1404000.0,781200.0,1025000.0,12.0,4.0,,,,1020000.0,0.0,0.0,,,,,1020000.0,1.0,,0.0,2.0,23.0,2.0,,,,,0.0,17.0,6.0,1.0,2
H03709-04-01,0,2014,1,108,2518800.0,2818800.0,0.0,2012400.0,506400.0,5220000.0,,,36.0,12.0,,,45000.0,0.0,37090401.0,0.0,231048.0,231048.0,507096.0,,0.45562970325145535,0.0887405934970893,1.0,53.0,1.0,,,73.0,19.0,0.0,13.0,,1.0,4
H03711-04-02,0,2014,7,109,4505640.0,4515640.0,771200.0,1808040.0,2697600.0,1110000.0,,,5.0,4.0,,,330000.0,0.0,37110402.0,-10000.0,903855.0,893855.0,2117710.0,,0.42208564912098445,0.15582870175803107,1.0,31.0,1.0,17.0,19.0,,,1.0,32.0,,1.0,4
H03711-04-03,0,2014,7,110,3943700.0,3943700.0,78000.0,2736500.0,1207200.0,3325000.0,,,,,,,360000.0,0.0,37110403.0,-6000.0,165100.0,159100.0,678200.0,,0.23459156590976113,0.5308168681804777,2.0,30.0,2.0,,19.0,99.0,19.0,1.0,12.0,,1.0,5
H03711-04-04,0,2014,7,111,6835600.0,6835600.0,180000.0,3047200.0,3788400.0,32990000.0,,,,,,,212000.0,0.0,,,,,212000.0,,,1.0,1.0,31.0,4.0,17.0,21.0,,,0.0,13.0,,1.0,8
H03804-04-01,1,2013,11,112,2495600.0,2495600.0,0.0,884000.0,1611600.0,17095000.0,9.0,2.0,4.0,1.0,,1035000.0,973000.0,0.0,,,,,2008000.0,0.5154382470119522,,0.4845617529880478,1.0,49.0,1.0,,,,,0.0,32.0,,1.0,1
H03807-04-01,1,2013,11,113,5076500.0,5111500.0,1467600.0,3937700.0,1138800.0,7215000.0,,,,,,,0.0,960000.0,38070401.0,0.0,27510.0,27510.0,1015020.0,,0.02710291422829107,0.0,2.0,101.0,1.0,,,,,1.0,12.0,14.0,1.0,5
H03809-04-01,1,2014,6,114,9861600.0,10231600.0,288000.0,4711200.0,5150400.0,42835000.0,36.0,11.0,24.0,7.0,,14700000.0,150000.0,0.0,38090401.0,-5000.0,60255.0,55255.0,14960510.0,0.9825868235775385,0.00369339013175353,0.010026396158954475,2.0,54.0,1.0,22.0,10.0,,,0.0,17.0,4.0,1.0,8
H03810-04-01,1,2014,6,115,4478500.0,4478500.0,224400.0,2840500.0,1638000.0,6465000.0,,,5.0,3.0,,,110000.0,0.0,38100401.0,0.0,1204039.0,1204039.0,2518078.0,,0.4781579442733704,0.04368411145325919,1.0,54.0,1.0,8.0,19.0,99.0,19.0,0.0,51.0,,1.0,5
H03811-04-01,1,2014,6,116,5889000.0,6369000.0,1740000.0,2659800.0,3229200.0,250000.0,9.0,4.0,4.0,4.0,,3339000.0,135000.0,0.0,,,,,3474000.0,0.961139896373057,,0.038860103626943004,2.0,35.0,1.0,,,99.0,9.0,0.0,51.0,5.0,1.0,6
H03813-04-01,1,2013,11,117,4770000.0,4770000.0,60000.0,2839200.0,1930800.0,24475000.0,9.0,4.0,,,,3240000.0,1720000.0,0.0,,,,,4960000.0,0.6532258064516129,,0.3467741935483871,2.0,33.0,2.0,,,,,0.0,41.0,,1.0,4
H03901-04-01,0,2013,10,118,2811000.0,2811000.0,60000.0,2067000.0,744000.0,95000.0,12.0,4.0,,,,2880000.0,0.0,0.0,,,,,2880000.0,1.0,,0.0,1.0,28.0,1.0,,,15.0,5.0,0.0,17.0,,1.0,1
H03902-04-01,0,2013,10,119,3508700.0,3508700.0,72000.0,2822300.0,686400.0,1835000.0,,,,,,,0.0,0.0,39020401.0,0.0,130743.5000032708,130743.5000032708,261487.0000065416,,0.5,0.0,2.0,39.0,2.0,,,17.0,7.0,0.0,15.0,7.0,1.0,5
H03903-04-01,0,2013,10,120,6569400.0,6689400.0,1356000.0,3783000.0,2786400.0,750000.0,6.0,2.0,17.0,7.0,,240000.0,346000.0,0.0,39030401.0,91600.0,807877.0000019671,899477.0000019671,2384954.000003934,0.10063087170637426,0.37714647745846813,0.14507617337668957,2.0,31.0,1.0,,14.0,,,0.0,31.0,,1.0,7
H03906-04-01,0,2013,10,121,2042600.0,2042600.0,384000.0,1406600.0,636000.0,2125000.0,,,,,,,0.0,0.0,39060401.0,0.0,90534.0,90534.0,181068.0,,0.5,0.0,2.0,93.0,1.0,,,,,1.0,,,1.0,3
H03907-04-01,0,2013,10,122,8338200.0,8338200.0,896800.0,3876600.0,4461600.0,30190000.0,,,12.0,4.0,,,328000.0,12000000.0,39070401.0,80200.0,-38545.0,41655.0,12411310.0,,0.0033562130024953046,0.02642750845801128,1.0,36.0,1.0,6.0,88.0,8.0,5.0,0.0,32.0,6.0,1.0,5
H03908-04-01,0,2014,4,123,5886900.0,5886900.0,224000.0,3303300.0,2583600.0,6500000.0,,,4.0,1.0,,,252000.0,0.0,39080401.0,0.0,-57940.0,-57940.0,136120.0,,-0.4256538348516015,1.8513076697032032,1.0,35.0,1.0,,,99.0,19.0,0.0,17.0,3.0,1.0,5
H03909-04-01,0,2014,4,124,7700200.0,7700200.0,582400.0,5098600.0,2601600.0,2630000.0,,,8.0,3.0,,,80000.0,720000.0,39090401.0,-56000.0,24135.0,-31865.0,736270.0,,-0.04327896016407025,0.10865579203281404,1.0,44.0,1.0,,19.0,99.0,19.0,0.0,15.0,,1.0,9
H03909-04-02,0,2014,4,125,15584200.0,15654200.0,926800.0,13101400.0,2482800.0,13095000.0,,,,,,,0.0,0.0,39090402.0,1389000.0,1153632.5000071526,2542632.500007153,5085265.000014305,,0.5000000000000001,0.0,1.0,74.0,1.0,,,,,0.0,15.0,,1.0,9
H03910-04-01,0,2014,4,126,22429000.0,22429000.0,1680000.0,15566200.0,6862800.0,7020000.0,12.0,4.0,,,,480000.0,0.0,0.0,39100401.0,1449800.0,-634309.5,815490.5,2110981.0,0.22738243499112498,0.3863087825044375,0.0,2.0,47.0,1.0,,,23.0,5.0,0.0,34.0,14.0,1.0,14
H04001-04-01,0,2014,8,127,5243200.0,5243200.0,823200.0,2828800.0,2414400.0,5375000.0,9.0,4.0,42.0,12.0,10000.0,288000.0,75000.0,240000.0,40010401.0,170200.0,355796.9999988824,525996.9999988824,1654993.9999977648,0.17401875777216652,0.31782411295726315,0.045317384836501697,1.0,56.0,1.0,,9.0,,,0.0,21.0,,1.0,8
H04002-04-01,0,2014,8,128,5590500.0,7314500.0,1917000.0,2398500.0,3192000.0,2950000.0,,,,,,,0.0,0.0,40020401.0,95200.0,692320.0,787520.0,1575040.0,,0.5,0.0,1.0,42.0,1.0,,20.0,99.0,18.0,0.0,,,1.0,10
H04003-04-01,0,2014,8,129,6081200.0,6081200.0,536000.0,3676400.0,2404800.0,8210000.0,9.0,4.0,24.0,8.0,,2790000.0,0.0,0.0,40030401.0,89200.0,957860.3999999464,1047060.3999999464,4884120.799999893,0.5712389423292031,0.21438052883539846,0.0,1.0,52.0,1.0,17.0,19.0,14.0,19.0,0.0,41.0,,1.0,9
H04003-04-03,1,2014,8,130,3738800.0,3738800.0,0.0,1820000.0,1918800.0,630000.0,12.0,4.0,,,,2640000.0,130000.0,0.0,,,,,2770000.0,0.9530685920577617,,0.04693140794223827,1.0,31.0,1.0,4.0,1.0,4.0,1.0,0.0,36.0,4.0,1.0,2
H04004-04-01,1,2014,2,131,3600100.0,3600100.0,539200.0,1842100.0,1758000.0,5150000.0,23.0,10.0,19.0,6.0,,4050000.0,120000.0,0.0,40040401.0,62400.0,23050.0,85450.0,4340900.0,0.9329862470916169,0.019684857978760163,0.027644036950862726,2.0,45.0,1.0,,,,,0.0,51.0,,1.0,3
H04005-04-01,0,2014,8,132,3529600.0,3529600.0,816400.0,2438800.0,1090800.0,1310000.0,8.0,4.0,12.0,4.0,,960000.0,0.0,0.0,40050401.0,-3000.0,330318.9999997616,327318.9999997616,1614637.9999995232,0.5945605144932075,0.20271974275339627,0.0,1.0,33.0,1.0,,,,,0.0,15.0,,1.0,8
H04006-04-01,0,2014,2,133,1660900.0,1660900.0,134400.0,1327300.0,333600.0,1140000.0,7.0,3.0,4.0,3.0,,3780000.0,40000.0,0.0,,,,,3820000.0,0.9895287958115183,,0.010471204188481676,1.0,81.0,1.0,,,,,1.0,,10.0,1.0,1
H04007-04-01,0,2014,2,134,1609600.0,1699600.0,279200.0,1019200.0,590400.0,1290000.0,,,,,,,0.0,0.0,40070401.0,-8000.0,434354.0,426354.0,852708.0,,0.5,0.0,2.0,59.0,1.0,,,,,0.0,,4.0,1.0,2
H04009-04-01,0,2014,2,135,1416800.0,1416800.0,694000.0,852800.0,564000.0,60000.0,12.0,3.0,,,,360000.0,0.0,0.0,,,,,360000.0,1.0,,0.0,1.0,58.0,1.0,,,,,0.0,13.0,7.0,1.0,1
H04010-04-01,0,2014,2,136,5500800.0,5500800.0,684000.0,3775200.0,1725600.0,1545000.0,,,24.0,2.0,,,110000.0,0.0,40100401.0,43000.0,1360895.0000029802,1403895.0000029802,2917790.0000059605,,0.48115011704067545,0.037699765918649146,1.0,50.0,1.0,,,99.0,7.0,0.0,34.0,5.0,1.0,8
H04010-04-02,0,2014,8,137,4101600.0,4101600.0,1138800.0,2449200.0,1652400.0,310000.0,12.0,4.0,5.0,4.0,45000.0,3600000.0,0.0,0.0,,,,,3600000.0,1.0,,0.0,1.0,25.0,1.0,34.0,19.0,99.0,19.0,0.0,51.0,7.0,1.0,1
H04011-04-01,1,2014,8,138,14549200.0,14739200.0,949800.0,4981600.0,9567600.0,16430000.0,12.0,3.0,,,,2160000.0,0.0,0.0,40110401.0,-2000.0,740.0,-1260.0,2157480.0,1.0011680293675955,-0.0005840146837977641,0.0,1.0,68.0,1.0,,,,,0.0,21.0,10.0,1.0,8
H04011-04-02,1,2014,8,139,2655600.0,2655600.0,1205200.0,1076400.0,1579200.0,430000.0,9.0,4.0,,,,2430000.0,0.0,0.0,,,,,2430000.0,1.0,,0.0,2.0,30.0,1.0,,19.0,99.0,19.0,0.0,31.0,,1.0,2
H04201-04-01,0,2014,3,140,8917200.0,9127200.0,1201200.0,6817200.0,2100000.0,2360000.0,,,,,,,0.0,0.0,42010401.0,1452400.0,421322.0,1873722.0,3747444.0,,0.5,0.0,2.0,54.0,1.0,,,,,0.0,31.0,6.0,1.0,12
H04202-04-01,1,2014,3,141,6910300.0,6910300.0,0.0,3253900.0,3656400.0,4850000.0,,,,,,,630000.0,0.0,42020401.0,-2000.0,-25255.0,-27255.0,575490.0,,-0.04735964134911119,1.0947192826982224,1.0,37.0,1.0,17.0,10.0,,,0.0,17.0,,1.0,4
H04203-04-01,0,2014,3,142,4506800.0,4626800.0,216000.0,2974400.0,1532400.0,7165000.0,,,5.0,2.0,,,200000.0,0.0,42030401.0,82500.0,774159.000001192,856659.000001192,1913318.0000023842,,0.4477347727874428,0.10453045442511427,1.0,43.0,1.0,,,8.0,19.0,0.0,17.0,,1.0,6
H04204-04-01,0,2013,10,143,3683800.0,3683800.0,204000.0,2399800.0,1284000.0,6220000.0,,,10.0,4.0,2700.0,,240000.0,0.0,42040401.0,-36000.0,721541.0,685541.0,1611082.0,,0.4255158955285951,0.14896820894280988,1.0,41.0,1.0,8.0,5.0,,,0.0,16.0,,1.0,8
H04205-04-01,0,2013,9,144,8733400.0,8733400.0,156000.0,4420000.0,4313400.0,4430000.0,,,24.0,8.0,,,489000.0,0.0,42050401.0,116500.0,-154537.0,-38037.0,412926.0,,-0.09211577861408582,1.1842315572281716,1.0,39.0,1.0,,,,,1.0,12.0,7.0,1.0,5
H04206-04-01,0,2013,10,145,1243200.0,1243200.0,174000.0,686400.0,556800.0,770000.0,,,,,,,10000.0,0.0,42060401.0,-13000.0,26188.0,13188.0,36376.0,,0.36254673411040245,0.27490653177919505,1.0,64.0,1.0,,,,,0.0,16.0,,1.0,1
H04207-04-01,0,2013,9,146,12142200.0,12142200.0,6204000.0,3564600.0,8577600.0,23580000.0,,,16.0,8.0,,,598000.0,120000.0,42070401.0,0.0,370658.0,370658.0,1459316.0,,0.25399433707298485,0.4097810206973678,1.0,30.0,1.0,,,,,0.0,16.0,,1.0,7
H04208-04-01,1,2014,3,147,1764000.0,1764000.0,288000.0,1092000.0,672000.0,150000.0,,,6.0,2.0,7000.0,,0.0,0.0,42080401.0,-15000.0,396572.0,381572.0,763144.0,,0.5,0.0,1.0,20.0,1.0,,,,,0.0,17.0,7.0,1.0,1
H04208-04-02,0,2014,3,148,4274100.0,4274100.0,96000.0,3209700.0,1064400.0,645000.0,,,17.0,2.0,,,230000.0,0.0,42080402.0,-5000.0,184321.0,179321.0,588642.0,,0.3046350753089314,0.3907298493821372,1.0,43.0,1.0,,,99.0,5.0,0.0,16.0,,1.0,8
H04209-04-01,0,2014,3,149,8322000.0,8402000.0,952000.0,4539600.0,3782400.0,1645000.0,,,10.0,4.0,,,60000.0,0.0,42090401.0,88600.0,322855.0,411455.0,882910.0,,0.4660214517901032,0.06795709641979364,2.0,45.0,1.0,2.0,19.0,,,0.0,17.0,7.0,1.0,13
H04210-04-01,0,2013,10,150,3170200.0,3170200.0,364000.0,2368600.0,801600.0,360000.0,1.0,2.0,7.0,1.0,,120000.0,35000.0,0.0,42100401.0,0.0,152674.0000039339,152674.0000039339,460348.0000078678,0.2606723609051176,0.3316491002487782,0.07602943859732597,1.0,31.0,1.0,,,,,0.0,31.0,,1.0,4
H04501-04-01,1,2013,12,151,3702200.0,3702200.0,620800.0,2311400.0,1390800.0,70000.0,,,,,,,45000.0,0.0,,,,,45000.0,,,1.0,2.0,53.0,1.0,,,12.0,19.0,0.0,15.0,0.0,1.0,6
H04505-04-01,1,2014,6,152,12264100.0,12514100.0,416000.0,6787300.0,5476800.0,69950000.0,,,,,,,5330000.0,0.0,,,,,5330000.0,,,1.0,2.0,58.0,1.0,,,99.0,9.0,0.0,51.0,,1.0,4
H04508-04-02,1,2014,6,153,5113800.0,5113800.0,26000.0,3065400.0,2048400.0,9650000.0,12.0,3.0,,,,3240000.0,130000.0,0.0,,,,,3370000.0,0.9614243323442137,,0.03857566765578635,2.0,24.0,2.0,,19.0,99.0,5.0,0.0,32.0,,1.0,4
H04508-04-03,1,2014,6,154,9937200.0,10237200.0,1250400.0,6271200.0,3666000.0,15420000.0,8.0,3.0,24.0,8.0,,720000.0,320000.0,0.0,45080403.0,85400.0,0.0,85400.0,1210800.0,0.5946481665014867,0.07053187974892633,0.26428807400066073,2.0,52.0,3.0,,,,,0.0,15.0,4.0,1.0,9
H04508-04-04,1,2014,10,155,6228800.0,6228800.0,120000.0,1898000.0,4330800.0,710000.0,12.0,4.0,,,,5760000.0,0.0,0.0,,,,,5760000.0,1.0,,0.0,1.0,25.0,1.0,,,16.0,5.0,0.0,32.0,,1.0,3
H04509-04-01,0,2014,6,156,5558600.0,5558600.0,96000.0,3653000.0,1905600.0,11165000.0,,,12.0,4.0,,,1730000.0,0.0,45090401.0,612800.0,2466085.0,3078885.0,7887770.0,,0.39033655900210074,0.21932688199579856,1.0,45.0,1.0,,,99.0,19.0,0.0,16.0,,1.0,9
H04602-04-01,0,2014,4,157,3993800.0,4098800.0,1675200.0,1983800.0,2010000.0,715000.0,,,,,,,0.0,0.0,46020401.0,80000.0,12627.000000476835,92627.00000047684,185254.00000095367,,0.5,0.0,2.0,55.0,1.0,,,,,1.0,,10.0,1.0,5
H04603-04-01,0,2014,4,158,3144600.0,3164600.0,824000.0,1848600.0,1296000.0,7100000.0,,,,,,,0.0,0.0,46030401.0,165000.0,243484.99999904635,408484.9999990463,816969.9999980927,,0.5,0.0,1.0,85.0,1.0,,,,,1.0,13.0,15.0,1.0,4
H04604-04-01,0,2013,10,159,3295300.0,3315300.0,1212800.0,1608100.0,1687200.0,7110000.0,6.0,4.0,,,,513000.0,0.0,0.0,46040401.0,0.0,-19563.999997019768,-19563.999997019768,473872.00000596046,1.0825708207987546,-0.041285410399377234,0.0,2.0,79.0,1.0,,,,,1.0,,30.0,1.0,2
H04606-04-01,0,2014,4,160,3559300.0,3559300.0,512000.0,1998100.0,1561200.0,4050000.0,,,,,,,390000.0,0.0,46060401.0,0.0,50450.99999985099,50450.99999985099,490901.999999702,,0.10277204004033721,0.7944559199193256,1.0,38.0,1.0,,,99.0,88.0,0.0,17.0,,1.0,9
H04606-04-02,0,2014,4,161,9398500.0,12657501.0,204000.0,8316100.0,1082400.0,9017000.0,,,,,,,0.0,0.0,46060402.0,278600.0,1632850.0,1911450.0,3822900.0,,0.5,0.0,1.0,67.0,1.0,,,,,0.0,22.0,,1.0,10
H04607-04-01,0,2013,10,162,3602900.0,3602900.0,782000.0,2159300.0,1443600.0,965000.0,,,,,,,0.0,0.0,46070401.0,228000.0,375280.99999925494,603280.999999255,1206561.99999851,,0.5,0.0,2.0,49.0,2.0,,,,,1.0,,5.0,1.0,4
H04608-04-01,0,2013,10,163,4250600.0,4250600.0,720000.0,1547000.0,2703600.0,23395000.0,,,6.0,4.0,,,320000.0,0.0,46080401.0,0.0,522972.99999821186,522972.99999821186,1365945.9999964237,,0.38286506201532206,0.2342698759693559,1.0,33.0,1.0,,,1.0,19.0,0.0,16.0,14.0,1.0,4
H04609-04-01,0,2013,10,164,3748400.0,3748400.0,264000.0,2584400.0,1164000.0,355000.0,,,,,,,0.0,0.0,46090401.0,-17000.0,1081883.9999976158,1064883.9999976158,2129767.9999952316,,0.5,0.0,2.0,38.0,1.0,,,,,0.0,32.0,7.0,1.0,6
H04610-04-01,0,2013,10,165,2389600.0,2389600.0,0.0,1549600.0,840000.0,1115000.0,,,,,,,85000.0,0.0,46100401.0,-138000.0,1439855.0000004768,1301855.0000004768,2688710.0000009537,,0.48419316326417317,0.031613673471653635,1.0,69.0,1.0,,,,,0.0,16.0,,1.0,6
H04610-04-02,0,2013,10,166,1507400.0,1507400.0,24000.0,813800.0,693600.0,110000.0,,,12.0,4.0,,,70000.0,0.0,46100402.0,40000.0,290538.0,330538.0,731076.0,,0.4521253604276436,0.09574927914471272,1.0,20.0,1.0,2.0,19.0,,,0.0,15.0,,1.0,1
H04610-04-03,0,2013,10,167,1812800.0,1812800.0,0.0,1352000.0,460800.0,108000.0,,,,,,,0.0,0.0,46100403.0,-50500.0,1031409.0,980909.0,1961818.0,,0.5,0.0,1.0,23.0,1.0,2.0,19.0,,,0.0,16.0,,1.0,1
H04801-04-01,1,2013,11,168,3923600.0,3923600.0,1060000.0,1601600.0,2322000.0,307500.0,,,5.0,1.0,,,270000.0,0.0,48010401.0,0.0,-88980.0,-88980.0,92040.0,,-0.9667535853976532,2.9335071707953064,1.0,34.0,1.0,8.0,1.0,1.0,19.0,1.0,12.0,14.0,1.0,5
H04802-04-01,0,2014,5,169,2215400.0,2245400.0,339600.0,1593800.0,621600.0,220000.0,9.0,4.0,,,,315000.0,0.0,0.0,48020401.0,0.0,10580.0,10580.0,336160.0,0.9370537839124227,0.031473108043788674,0.0,1.0,60.0,1.0,,,,,1.0,,6.0,1.0,3
H04802-04-02,0,2014,5,170,1986700.0,1986700.0,336000.0,1272700.0,714000.0,260000.0,,,,,,,0.0,0.0,48020402.0,0.0,371564.0,371564.0,743128.0,,0.5,0.0,1.0,31.0,1.0,,,,,0.0,15.0,,1.0,4
H04802-04-03,1,2014,10,171,6930200.0,6930200.0,0.0,3543800.0,3386400.0,9270000.0,8.0,4.0,,,,2000000.0,0.0,0.0,,,,,2000000.0,1.0,,0.0,1.0,27.0,2.0,,1.0,,,0.0,51.0,,1.0,3
H04803-04-02,0,2014,5,172,6472600.0,6492600.0,454800.0,2867800.0,3604800.0,26510000.0,,,6.0,2.0,,,210000.0,0.0,48030402.0,88600.0,889334.9999976158,977934.9999976158,2165869.9999952316,,0.4515206360491483,0.0969587279017034,2.0,65.0,1.0,,,,,0.0,,10.0,1.0,2
H04804-04-01,0,2014,5,173,29714900.0,29924900.0,24453600.0,2440100.0,27274800.0,40870000.0,,,,,,,0.0,0.0,48040401.0,95000.0,5885371.0,5980371.0,11960742.0,,0.5,0.0,2.0,54.0,1.0,,,,,0.0,16.0,14.0,1.0,3
H04805-04-01,0,2013,11,174,2470800.0,2545800.0,1344000.0,1232400.0,1238400.0,3540000.0,,,12.0,3.0,,,450000.0,0.0,48050401.0,0.0,390493.0,390493.0,1230986.0,,0.3172196921817145,0.365560615636571,2.0,71.0,1.0,,,,,1.0,,30.0,1.0,2
H04806-04-01,0,2013,11,175,7429000.0,7429000.0,900000.0,4443400.0,2985600.0,36605000.0,,,,,,,500000.0,0.0,48060401.0,766500.0,288889.0000011921,1055389.000001192,2610778.000002384,,0.4042431030138251,0.19151379397234977,1.0,33.0,1.0,,,,,0.0,33.0,,1.0,9
H04807-04-01,0,2013,11,176,572500.0,572500.0,46800.0,430300.0,142200.0,655000.0,12.0,4.0,,,,360000.0,0.0,0.0,48070401.0,0.0,148457.0,148457.0,656914.0,0.5480169398125173,0.22599153009374134,0.0,1.0,74.0,1.0,,,,,0.0,16.0,,1.0,1
H04808-04-01,1,2013,11,177,7548000.0,7548000.0,540000.0,4508400.0,3039600.0,9415000.0,,,11.0,6.0,,,420000.0,0.0,48080401.0,326000.0,-920285.0000047685,-594285.0000047685,-768570.000009537,,0.7732347086113095,-0.5464694172226191,1.0,60.0,1.0,,,,,0.0,15.0,,1.0,7
H04808-04-02,1,2014,10,178,5630200.0,5630200.0,0.0,2758600.0,2871600.0,10980000.0,,,,,,,600000.0,0.0,,,,,600000.0,,,1.0,2.0,26.0,1.0,,4.0,99.0,5.0,0.0,51.0,,1.0,1
H04810-04-01,0,2014,5,179,2128100.0,2128100.0,308000.0,958100.0,1170000.0,4760000.0,,,4.0,3.0,10000.0,,0.0,0.0,48100401.0,-3000.0,-5929.000000476837,-8929.000000476837,-17858.000000953674,,0.5,-0.0,2.0,54.0,1.0,,,,,0.0,12.0,7.0,1.0,3
H04903-04-01,0,2014,2,180,4773700.0,4773700.0,399200.0,1327300.0,3446400.0,340000.0,,,,,,,0.0,0.0,49030401.0,-1000.0,477050.50000029797,476050.50000029797,952101.0000005959,,0.5,0.0,1.0,42.0,1.0,,19.0,,,0.0,15.0,7.0,1.0,8
H04905-04-01,0,2014,2,181,5946600.0,6016600.0,492000.0,4313400.0,1633200.0,8135000.0,,,,,,,0.0,180000.0,49050401.0,0.0,675336.0000026822,675336.0000026822,1530672.0000053644,,0.4412022954625912,0.0,1.0,65.0,1.0,,,,,1.0,,6.0,1.0,7
H04907-04-01,0,2014,2,182,6485600.0,6485600.0,1102800.0,4082000.0,2403600.0,4865000.0,,,14.0,6.0,4000.0,,35000.0,0.0,49070401.0,-17000.0,222404.99999523163,205404.99999523163,445809.99999046326,,0.4607456091151514,0.07850878176969722,1.0,56.0,1.0,,,73.0,10.0,0.0,16.0,10.0,1.0,10
H04908-04-01,0,2014,2,183,6890400.0,6890400.0,1280000.0,5460000.0,1430400.0,3510000.0,,,,,,,0.0,0.0,49080401.0,0.0,2739908.0,2739908.0,5479816.0,,0.5,0.0,1.0,39.0,1.0,,,,,0.0,13.0,4.0,1.0,11
H04909-04-01,0,2014,8,184,4536800.0,4536800.0,378800.0,3442400.0,1094400.0,10405000.0,,,,,,,0.0,0.0,49090401.0,15600.0,7989010.000001192,8004610.000001192,16009220.000002384,,0.5,0.0,1.0,44.0,1.0,,,10.0,19.0,0.0,15.0,,1.0,9
H04910-04-01,0,2014,8,185,11393000.0,11393000.0,108000.0,8629400.0,2763600.0,54120000.0,,,12.0,4.0,,,500000.0,0.0,49100401.0,-5000.0,8431235.999999106,8426235.999999106,17352471.99999821,,0.48559283080819693,0.02881433838360618,1.0,53.0,1.0,,,,,0.0,14.0,,1.0,11
H04912-04-01,0,2014,8,186,3582000.0,3582000.0,36000.0,2246400.0,1335600.0,3015000.0,,,2.0,4.0,,,90000.0,0.0,49120401.0,150000.0,1028270.0000064076,1178270.0000064077,2446540.000012815,,0.4816066771850188,0.036786645629962554,1.0,33.0,1.0,,,13.0,18.0,0.0,17.0,7.0,1.0,6
H04913-04-01,0,2014,8,187,3611200.0,3611200.0,145600.0,1814800.0,1796400.0,475000.0,,,12.0,4.0,,,77000.0,0.0,49130401.0,-5000.0,-33419.0,-38419.0,162.0,,-237.15432098765433,475.30864197530866,2.0,63.0,1.0,,,,,0.0,13.0,7.0,1.0,3
H04913-04-02,0,2014,8,188,2966000.0,2966000.0,265000.0,1508000.0,1458000.0,680000.0,12.0,4.0,,,,864000.0,0.0,0.0,49130402.0,-25000.0,-2437.0,-27437.0,809126.0,1.0678188563956665,-0.03390942819783322,0.0,1.0,26.0,1.0,14.0,19.0,73.0,19.0,0.0,13.0,7.0,1.0,3
H04913-04-03,0,2014,8,189,3381600.0,3381600.0,223200.0,2090400.0,1291200.0,992000.0,,,5.0,1.0,3000.0,,0.0,0.0,49130403.0,-18000.0,-10110.0,-28110.0,-56220.0,,0.5,-0.0,1.0,27.0,2.0,73.0,19.0,13.0,19.0,0.0,16.0,,1.0,3
H04913-04-04,0,2014,8,190,2947600.0,2947600.0,180000.0,2704000.0,243600.0,1510000.0,15.0,8.0,,,,1324000.0,0.0,0.0,,,,,1324000.0,1.0,,0.0,1.0,21.0,1.0,,19.0,99.0,19.0,0.0,13.0,,1.0,2
H04913-04-05,0,2014,8,191,2442800.0,2442800.0,468000.0,1196000.0,1246800.0,4190000.0,,,,,,,0.0,0.0,49130405.0,-56000.0,556745.0,500745.0,1001490.0,,0.5,0.0,1.0,49.0,1.0,,,73.0,19.0,1.0,,7.0,1.0,5
H04913-04-06,0,2014,8,192,4805600.0,4805600.0,376800.0,2693600.0,2112000.0,4160000.0,,,,,,,650000.0,0.0,49130406.0,0.0,14294.000000476835,14294.000000476835,678588.0000009537,,0.02106432769288102,0.957871344614238,1.0,39.0,1.0,,,99.0,19.0,0.0,15.0,,1.0,10
H05002-04-01,0,2014,6,193,1707300.0,1810300.0,492000.0,1088100.0,619200.0,750000.0,,,,,,,0.0,0.0,50020401.0,800000.0,764365.0,1564365.0,3128730.0,,0.5,0.0,2.0,84.0,1.0,,,,,1.0,,14.0,1.0,3
H05003-04-01,0,2013,12,194,3493600.0,3493600.0,692000.0,1924000.0,1569600.0,3192000.0,11.0,4.0,10.0,4.0,,792000.0,0.0,0.0,50030401.0,-4000.0,-2815.0,-6815.0,778370.0,1.0175109523748347,-0.008755476187417295,0.0,1.0,43.0,2.0,,,1.0,19.0,0.0,12.0,7.0,1.0,5
H05003-04-02,1,2014,10,195,1792800.0,1792800.0,0.0,1248000.0,544800.0,50000.0,2.0,4.0,,,,216000.0,0.0,0.0,,,,,216000.0,1.0,,0.0,1.0,17.0,1.0,,19.0,8.0,19.0,0.0,32.0,,1.0,1
H05004-04-01,0,2013,12,196,4358600.0,4888600.0,360000.0,3013400.0,1345200.0,5520000.0,,,,,,,0.0,0.0,50040401.0,0.0,833513.0000002384,833513.0000002384,1667026.0000004768,,0.5,0.0,2.0,51.0,1.0,2.0,10.0,8.0,19.0,0.0,16.0,10.0,1.0,5
